id,type,priority,status,milestone,wave,epic_ids,domain,persona,statement,verification,source_scope
URS-F-0325,Functional,Must,Proposed,M3,3,EPIC-304,plugins,Plugin developer,"The system shall apply retry, timeout, cancellation and secret-scope behavior consistently across extension types.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0326,Functional,Must,Proposed,M3,3,EPIC-304,plugins,Plugin developer,The system shall validate trigger and condition configuration without opening external connections.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0327,Functional,Must,Proposed,M3,3,EPIC-304,plugins,Plugin developer,The system shall provide emulator and fault-injection fixtures for connector developers.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0328,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,"The system shall publish immutable plugin bundles by name, semantic version and digest.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0329,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,"The system shall store license, source, documentation, supported platform range, SDK range and changelog metadata.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0330,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,"The system shall attach software bills of materials, vulnerability reports and provenance attestations.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0331,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,The system shall sign registry metadata and plugin artifacts and verify signatures before installation.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0332,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,"The system shall support allowlisted registries, mirrors, proxies and offline export or import.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0333,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,"The system shall display popularity, maintenance, certification and security status without treating them as trust guarantees.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0334,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,The system shall yank compromised versions without deleting historical metadata needed by pinned executions.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0335,Functional,Must,Proposed,M3,3,EPIC-305,plugins,Operator,The system shall provide an OSS registry API and a self-hosted registry implementation.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0336,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,"The system shall provide HTTP request and download tasks with authentication, retry, pagination and response limits.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0337,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,"The system shall provide file compression, archive extraction, checksum, copy, move and delete tasks.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0338,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,"The system shall provide JSON, YAML, CSV, XML and text parsing or transformation tasks.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0339,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,"The system shall provide sleep, fail, log, return, debug and assertion tasks.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0340,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,"The system shall provide webhook, schedule, flow and manual trigger implementations in the core distribution.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0341,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,The system shall provide notification primitives for email and generic webhooks.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0342,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,"The system shall apply SSRF, decompression bomb, path traversal and payload size protections.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0343,Functional,Must,Proposed,M3,3,EPIC-306,plugins,Workflow author,The system shall cover all core utilities with deterministic integration fixtures.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0344,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,"The system shall support shell, Python, Node.js, Java, R and PowerShell execution through task runners.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0345,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,"The system shall support inline scripts, namespace files, repository files and packaged source artifacts.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0346,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,The system shall allow runtime dependency installation only under explicit network and supply-chain policy.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0347,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,"The system shall offer documented helpers for outputs, metrics, logs and file manifests.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0348,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,The system shall select default images by immutable release and permit organization-approved overrides.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0349,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,The system shall capture interpreter and package metadata for reproducibility.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0350,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,"The system shall prevent interpolation injection by separating script content, arguments and environment values.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0351,Functional,Must,Proposed,M3,3,EPIC-307,plugins,Workflow author,The system shall provide sample flows and contract tests for each supported language.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0352,Functional,Must,Proposed,M3,3,EPIC-308,plugins,Data engineer,"The system shall provide JDBC or native SQL task patterns for queries, scripts, batch operations and streaming result export.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0353,Functional,Must,Proposed,M3,3,EPIC-308,plugins,Data engineer,"The system shall support PostgreSQL, MySQL-compatible, SQL Server and SQLite reference connectors.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0354,Functional,Must,Proposed,M3,3,EPIC-308,plugins,Data engineer,The system shall support at least two major cloud data warehouses before GA.,"Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0355,Functional,Must,Proposed,M3,3,EPIC-308,plugins,Data engineer,"The system shall support S3-compatible, Azure Blob and Google Cloud Storage operations.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0356,Functional,Must,Proposed,M3,3,EPIC-308,plugins,Data engineer,"The system shall handle credentials, TLS, proxies, pagination, transactions and large-result streaming consistently.","Plugin SDK contract, sandbox and integration tests",Kestra v1.3.30 public behavior and architecture parity baseline
